WO_Number,Asset_ID,MaintenanceType,Failure_Reason,Downtime_Min,MTBF_Hrs,ERP_Asset_Ref
WO-2163800,ASSET-00740,Preventive,,0,,000160000698
WO-2163801,ASSET-00740,Preventive,,0,,000160000698
WO-2163802,ASSET-00740,Corrective,HYDRAULIC-LEAK,75,372,000160000698
WO-2163803,ASSET-00740,Preventive,,0,,000160000698
WO-2163804,ASSET-00740,Preventive,,0,,000160000698
WO-2163805,ASSET-00740,Preventive,,0,,000160000698
WO-2163806,ASSET-00741,Preventive,,0,,000160000699
WO-2163807,ASSET-00742,Corrective,PNEUMATIC-LEAK,127,899,000160000700
WO-2163808,ASSET-00742,Emergency,SENSOR-FAULT,315,446,000160000700
WO-2163809,ASSET-00742,Corrective,DIE-WEAR,205,722,000160000700
WO-2163810,ASSET-00742,Corrective,PNEUMATIC-LEAK,228,289,000160000700
WO-2163811,ASSET-00742,Corrective,CALIBRATION-DRIFT,109,875,000160000700
WO-2163812,ASSET-00742,Corrective,BELT-FAILURE,99,232,000160000700
WO-2163813,ASSET-00743,Corrective,PNEUMATIC-LEAK,143,435,000160000701
WO-2163814,ASSET-00743,Corrective,BELT-FAILURE,220,397,000160000701
WO-2163815,ASSET-00743,Emergency,BELT-FAILURE,482,649,000160000701
WO-2163816,ASSET-00743,Preventive,,0,,000160000701
WO-2163817,ASSET-00743,Preventive,,0,,000160000701
WO-2163818,ASSET-00743,Corrective,DIE-WEAR,225,1428,000160000701
WO-2163819,ASSET-00743,Preventive,,0,,000160000701
WO-2163820,ASSET-00744,Preventive,,0,,000160000702
WO-2163821,ASSET-00744,Corrective,CONTROLLER-FAULT,94,834,000160000702
WO-2163822,ASSET-00745,Preventive,,0,,000160000703
WO-2163823,ASSET-00745,Corrective,MOTOR-BURNOUT,162,995,000160000703
WO-2163824,ASSET-00745,Corrective,CALIBRATION-DRIFT,41,382,000160000703
WO-2163825,ASSET-00745,Preventive,,0,,000160000703
WO-2163826,ASSET-00746,Preventive,,0,,000160000704
WO-2163827,ASSET-00746,Preventive,,0,,000160000704
WO-2163828,ASSET-00746,Preventive,,0,,000160000704
WO-2163829,ASSET-00746,Emergency,SPINDLE-SEIZURE,129,705,000160000704
WO-2163830,ASSET-00746,Corrective,DIE-WEAR,141,668,000160000704
WO-2163831,ASSET-00746,Preventive,,0,,000160000704
WO-2163832,ASSET-00747,Corrective,MOTOR-BURNOUT,36,1701,000160000705
WO-2163833,ASSET-00747,Preventive,,0,,000160000705
WO-2163834,ASSET-00747,Corrective,CALIBRATION-DRIFT,230,1370,000160000705
WO-2163835,ASSET-00747,Corrective,DIE-WEAR,45,1431,000160000705
WO-2163836,ASSET-00748,Corrective,SENSOR-FAULT,70,1059,000160000706
WO-2163837,ASSET-00748,Preventive,,0,,000160000706
WO-2163838,ASSET-00748,Emergency,MOTOR-BURNOUT,594,840,000160000706
WO-2163839,ASSET-00748,Preventive,,0,,000160000706
WO-2163840,ASSET-00748,Preventive,,0,,000160000706
WO-2163841,ASSET-00748,Preventive,,0,,000160000706
WO-2163842,ASSET-00748,Emergency,BELT-FAILURE,435,1186,000160000706
WO-2163843,ASSET-00749,Corrective,MOTOR-BURNOUT,211,501,000160000707
WO-2163844,ASSET-00749,Corrective,DIE-WEAR,119,1284,000160000707
WO-2163845,ASSET-00749,Preventive,,0,,000160000707
WO-2163846,ASSET-00749,Corrective,BELT-FAILURE,106,1082,000160000707
WO-2163847,ASSET-00749,Corrective,HYDRAULIC-LEAK,79,918,000160000707
WO-2163848,ASSET-00749,Corrective,DIE-WEAR,79,581,000160000707
WO-2163849,ASSET-00750,Emergency,MOTOR-BURNOUT,204,411,000160000708
WO-2163850,ASSET-00750,Preventive,,0,,000160000708
WO-2163851,ASSET-00750,Preventive,,0,,000160000708
WO-2163852,ASSET-00750,Preventive,,0,,000160000708
WO-2163853,ASSET-00750,Preventive,,0,,000160000708
WO-2163854,ASSET-00750,Preventive,,0,,000160000708
WO-2163855,ASSET-00751,Emergency,CONTROLLER-FAULT,168,440,000160000709
WO-2163856,ASSET-00751,Preventive,,0,,000160000709
WO-2163857,ASSET-00751,Preventive,,0,,000160000709
WO-2163858,ASSET-00751,Preventive,,0,,000160000709
WO-2163859,ASSET-00751,Preventive,,0,,000160000709
WO-2163860,ASSET-00751,Preventive,,0,,000160000709
WO-2163861,ASSET-00752,Preventive,,0,,000160000710
WO-2163862,ASSET-00752,Preventive,,0,,000160000710
WO-2163863,ASSET-00752,Corrective,MOTOR-BURNOUT,115,980,000160000710
WO-2163864,ASSET-00752,Preventive,,0,,000160000710
WO-2163865,ASSET-00752,Corrective,CONTROLLER-FAULT,146,388,000160000710
WO-2163866,ASSET-00753,Preventive,,0,,000160000711
WO-2163867,ASSET-00753,Preventive,,0,,000160000711
WO-2163868,ASSET-00753,Preventive,,0,,000160000711
WO-2163869,ASSET-00753,Preventive,,0,,000160000711
WO-2163870,ASSET-00753,Corrective,HYDRAULIC-LEAK,91,1299,000160000711
WO-2163871,ASSET-00753,Emergency,MOTOR-BURNOUT,582,1849,000160000711
WO-2163872,ASSET-00753,Preventive,,0,,000160000711
WO-2163873,ASSET-00753,Preventive,,0,,000160000711
WO-2163874,ASSET-00754,Corrective,SENSOR-FAULT,237,753,000160000712
WO-2163875,ASSET-00754,Emergency,MOTOR-BURNOUT,586,1991,000160000712
WO-2163876,ASSET-00754,Corrective,SPINDLE-SEIZURE,127,1505,000160000712
WO-2163877,ASSET-00754,Preventive,,0,,000160000712
WO-2163878,ASSET-00754,Preventive,,0,,000160000712
WO-2163879,ASSET-00754,Preventive,,0,,000160000712
WO-2163880,ASSET-00754,Corrective,SENSOR-FAULT,126,840,000160000712
WO-2163881,ASSET-00754,Corrective,BELT-FAILURE,205,523,000160000712
WO-2163882,ASSET-00754,Preventive,,0,,000160000712
WO-2163883,ASSET-00754,Preventive,,0,,000160000712
WO-2163884,ASSET-00755,Preventive,,0,,000160000713
WO-2163885,ASSET-00755,Preventive,,0,,000160000713
WO-2163886,ASSET-00755,Corrective,PNEUMATIC-LEAK,240,403,000160000713
WO-2163887,ASSET-00755,Preventive,,0,,000160000713
WO-2163888,ASSET-00755,Emergency,CONTROLLER-FAULT,398,1078,000160000713
WO-2163889,ASSET-00756,Preventive,,0,,000160000714
WO-2163890,ASSET-00756,Preventive,,0,,000160000714
WO-2163891,ASSET-00756,Preventive,,0,,000160000714
WO-2163892,ASSET-00756,Corrective,HYDRAULIC-LEAK,238,1072,000160000714
WO-2163893,ASSET-00756,Corrective,SPINDLE-SEIZURE,74,732,000160000714
WO-2163894,ASSET-00757,Corrective,PNEUMATIC-LEAK,152,1160,000160000716
WO-2163895,ASSET-00757,Preventive,,0,,000160000716
WO-2163896,ASSET-00757,Preventive,,0,,000160000716
WO-2163897,ASSET-00757,Preventive,,0,,000160000716
WO-2163898,ASSET-00757,Corrective,CONTROLLER-FAULT,168,1661,000160000716
WO-2163899,ASSET-00757,Corrective,CONTROLLER-FAULT,139,1972,000160000716
WO-2163900,ASSET-00757,Corrective,SPINDLE-SEIZURE,154,1169,000160000716
WO-2163901,ASSET-00758,Preventive,,0,,000160000717
WO-2163902,ASSET-00758,Corrective,BELT-FAILURE,216,257,000160000717
WO-2163903,ASSET-00758,Preventive,,0,,000160000717
WO-2163904,ASSET-00758,Corrective,CONTROLLER-FAULT,182,817,000160000717
WO-2163905,ASSET-00759,Preventive,,0,,000160000718
WO-2163906,ASSET-00759,Emergency,BELT-FAILURE,582,1228,000160000718
WO-2163907,ASSET-00759,Preventive,,0,,000160000718
WO-2163908,ASSET-00759,Preventive,,0,,000160000718
WO-2163909,ASSET-00759,Preventive,,0,,000160000718
WO-2163910,ASSET-00760,Preventive,,0,,000160000719
WO-2163911,ASSET-00760,Corrective,MOTOR-BURNOUT,51,380,000160000719
WO-2163912,ASSET-00760,Corrective,SENSOR-FAULT,39,573,000160000719
WO-2163913,ASSET-00760,Emergency,BEARING-FAILURE,116,1737,000160000719
WO-2163914,ASSET-00760,Corrective,CONTROLLER-FAULT,114,1309,000160000719
WO-2163915,ASSET-00760,Preventive,,0,,000160000719
WO-2163916,ASSET-00760,Emergency,PNEUMATIC-LEAK,588,902,000160000719
WO-2163917,ASSET-00761,Corrective,MOTOR-BURNOUT,139,504,000160000720
WO-2163918,ASSET-00761,Emergency,DIE-WEAR,408,882,000160000720
WO-2163919,ASSET-00762,Corrective,CONTROLLER-FAULT,36,818,000160000721
WO-2163920,ASSET-00762,Preventive,,0,,000160000721
WO-2163921,ASSET-00762,Preventive,,0,,000160000721
WO-2163922,ASSET-00762,Preventive,,0,,000160000721
WO-2163923,ASSET-00762,Preventive,,0,,000160000721
WO-2163924,ASSET-00763,Preventive,,0,,000160000722
WO-2163925,ASSET-00763,Preventive,,0,,000160000722
WO-2163926,ASSET-00763,Corrective,SPINDLE-SEIZURE,217,606,000160000722
WO-2163927,ASSET-00764,Corrective,BELT-FAILURE,141,457,000160000723
WO-2163928,ASSET-00764,Preventive,,0,,000160000723
WO-2163929,ASSET-00764,Preventive,,0,,000160000723
WO-2163930,ASSET-00764,Corrective,SENSOR-FAULT,137,201,000160000723
WO-2163931,ASSET-00765,Corrective,HYDRAULIC-LEAK,115,1767,000160000724
WO-2163932,ASSET-00765,Preventive,,0,,000160000724
WO-2163933,ASSET-00765,Preventive,,0,,000160000724
WO-2163934,ASSET-00765,Preventive,,0,,000160000724
WO-2163935,ASSET-00765,Emergency,MOTOR-BURNOUT,472,1514,000160000724
WO-2163936,ASSET-00765,Preventive,,0,,000160000724
WO-2163937,ASSET-00765,Corrective,CALIBRATION-DRIFT,185,1909,000160000724
WO-2163938,ASSET-00765,Corrective,BEARING-FAILURE,119,1020,000160000724
WO-2163939,ASSET-00765,Preventive,,0,,000160000724
WO-2163940,ASSET-00766,Corrective,BEARING-FAILURE,68,371,000160000725
WO-2163941,ASSET-00766,Emergency,SENSOR-FAULT,307,1233,000160000725
WO-2163942,ASSET-00766,Preventive,,0,,000160000725
WO-2163943,ASSET-00766,Emergency,PNEUMATIC-LEAK,597,1138,000160000725
WO-2163944,ASSET-00767,Corrective,DIE-WEAR,137,1040,000160000726
WO-2163945,ASSET-00767,Preventive,,0,,000160000726
WO-2163946,ASSET-00767,Corrective,MOTOR-BURNOUT,89,929,000160000726
WO-2163947,ASSET-00767,Emergency,PNEUMATIC-LEAK,523,572,000160000726
WO-2163948,ASSET-00768,Preventive,,0,,000160000727
WO-2163949,ASSET-00768,Preventive,,0,,000160000727
WO-2163950,ASSET-00768,Preventive,,0,,000160000727
WO-2163951,ASSET-00769,Preventive,,0,,000160000728
WO-2163952,ASSET-00769,Corrective,PNEUMATIC-LEAK,177,1948,000160000728
WO-2163953,ASSET-00769,Preventive,,0,,000160000728
WO-2163954,ASSET-00769,Corrective,BELT-FAILURE,112,328,000160000728
WO-2163955,ASSET-00769,Corrective,BELT-FAILURE,74,760,000160000728
WO-2163956,ASSET-00770,Corrective,MOTOR-BURNOUT,33,731,000160000729
WO-2163957,ASSET-00770,Preventive,,0,,000160000729
WO-2163958,ASSET-00770,Corrective,MOTOR-BURNOUT,185,1815,000160000729
WO-2163959,ASSET-00771,Emergency,CONTROLLER-FAULT,408,291,000160000730
WO-2163960,ASSET-00771,Corrective,PNEUMATIC-LEAK,47,1171,000160000730
WO-2163961,ASSET-00771,Corrective,BEARING-FAILURE,48,1566,000160000730
WO-2163962,ASSET-00771,Preventive,,0,,000160000730
WO-2163963,ASSET-00771,Preventive,,0,,000160000730
WO-2163964,ASSET-00771,Corrective,SENSOR-FAULT,215,1841,000160000730
WO-2163965,ASSET-00772,Preventive,,0,,000160000731
WO-2163966,ASSET-00772,Preventive,,0,,000160000731
WO-2163967,ASSET-00772,Preventive,,0,,000160000731
WO-2163968,ASSET-00772,Corrective,HYDRAULIC-LEAK,108,1666,000160000731
WO-2163969,ASSET-00772,Corrective,CALIBRATION-DRIFT,39,1280,000160000731
WO-2163970,ASSET-00772,Corrective,SPINDLE-SEIZURE,145,1550,000160000731
WO-2163971,ASSET-00773,Preventive,,0,,000160000732
WO-2163972,ASSET-00773,Preventive,,0,,000160000732
WO-2163973,ASSET-00773,Corrective,SPINDLE-SEIZURE,239,992,000160000732
WO-2163974,ASSET-00773,Preventive,,0,,000160000732
WO-2163975,ASSET-00773,Preventive,,0,,000160000732
WO-2163976,ASSET-00773,Corrective,DIE-WEAR,80,1280,000160000732
WO-2163977,ASSET-00774,Emergency,MOTOR-BURNOUT,123,1284,000160000733
WO-2163978,ASSET-00774,Preventive,,0,,000160000733
WO-2163979,ASSET-00774,Emergency,HYDRAULIC-LEAK,484,243,000160000733
WO-2163980,ASSET-00774,Preventive,,0,,000160000733
WO-2163981,ASSET-00774,Emergency,PNEUMATIC-LEAK,227,806,000160000733
WO-2163982,ASSET-00774,Preventive,,0,,000160000733
WO-2163983,ASSET-00775,Preventive,,0,,000160000734
WO-2163984,ASSET-00775,Preventive,,0,,000160000734
WO-2163985,ASSET-00775,Preventive,,0,,000160000734
WO-2163986,ASSET-00776,Corrective,CONTROLLER-FAULT,164,1023,000160000735
WO-2163987,ASSET-00776,Preventive,,0,,000160000735
WO-2163988,ASSET-00776,Preventive,,0,,000160000735
WO-2163989,ASSET-00776,Corrective,CALIBRATION-DRIFT,102,1227,000160000735
WO-2163990,ASSET-00777,Emergency,BELT-FAILURE,426,298,000160000736
WO-2163991,ASSET-00777,Preventive,,0,,000160000736
WO-2163992,ASSET-00777,Corrective,CALIBRATION-DRIFT,191,515,000160000736
WO-2163993,ASSET-00777,Preventive,,0,,000160000736
WO-2163994,ASSET-00778,Preventive,,0,,000160000737
WO-2163995,ASSET-00778,Corrective,CONTROLLER-FAULT,30,1474,000160000737
WO-2163996,ASSET-00778,Corrective,DIE-WEAR,155,709,000160000737
WO-2163997,ASSET-00778,Preventive,,0,,000160000737
WO-2163998,ASSET-00778,Preventive,,0,,000160000737
WO-2163999,ASSET-00779,Preventive,,0,,000160000738
WO-2164000,ASSET-00779,Corrective,SPINDLE-SEIZURE,79,1856,000160000738
WO-2164001,ASSET-00780,Corrective,CONTROLLER-FAULT,186,661,000160000739
WO-2164002,ASSET-00780,Preventive,,0,,000160000739
WO-2164003,ASSET-00780,Preventive,,0,,000160000739
WO-2164004,ASSET-00780,Preventive,,0,,000160000739
WO-2164005,ASSET-00780,Preventive,,0,,000160000739
WO-2164006,ASSET-00781,Preventive,,0,,000160000740
WO-2164007,ASSET-00781,Corrective,CALIBRATION-DRIFT,45,862,000160000740
WO-2164008,ASSET-00781,Corrective,HYDRAULIC-LEAK,214,669,000160000740
WO-2164009,ASSET-00781,Corrective,CONTROLLER-FAULT,64,642,000160000740
WO-2164010,ASSET-00782,Preventive,,0,,000160000741
WO-2164011,ASSET-00782,Preventive,,0,,000160000741
WO-2164012,ASSET-00782,Corrective,SENSOR-FAULT,55,801,000160000741
WO-2164013,ASSET-00782,Preventive,,0,,000160000741
WO-2164014,ASSET-00782,Preventive,,0,,000160000741
WO-2164015,ASSET-00782,Preventive,,0,,000160000741
WO-2164016,ASSET-00783,Emergency,SPINDLE-SEIZURE,568,856,000160000742
WO-2164017,ASSET-00783,Corrective,CALIBRATION-DRIFT,74,763,000160000742
WO-2164018,ASSET-00783,Corrective,BEARING-FAILURE,163,564,000160000742
WO-2164019,ASSET-00783,Corrective,CONTROLLER-FAULT,134,1379,000160000742
WO-2164020,ASSET-00783,Preventive,,0,,000160000742
WO-2164021,ASSET-00783,Emergency,CONTROLLER-FAULT,478,682,000160000742
WO-2164022,ASSET-00783,Emergency,CALIBRATION-DRIFT,470,1886,000160000742
WO-2164023,ASSET-00784,Corrective,PNEUMATIC-LEAK,169,411,000160000743
WO-2164024,ASSET-00784,Corrective,BEARING-FAILURE,225,259,000160000743
WO-2164025,ASSET-00784,Corrective,MOTOR-BURNOUT,208,680,000160000743
WO-2164026,ASSET-00784,Corrective,SPINDLE-SEIZURE,161,595,000160000743
WO-2164027,ASSET-00784,Preventive,,0,,000160000743
WO-2164028,ASSET-00784,Preventive,,0,,000160000743
WO-2164029,ASSET-00784,Preventive,,0,,000160000743
WO-2164030,ASSET-00785,Corrective,CALIBRATION-DRIFT,167,502,000160000745
WO-2164031,ASSET-00785,Emergency,CONTROLLER-FAULT,506,378,000160000745
WO-2164032,ASSET-00785,Emergency,SENSOR-FAULT,528,733,000160000745
WO-2164033,ASSET-00785,Preventive,,0,,000160000745
WO-2164034,ASSET-00786,Corrective,SENSOR-FAULT,55,1705,000160000746
WO-2164035,ASSET-00786,Preventive,,0,,000160000746
WO-2164036,ASSET-00786,Corrective,BELT-FAILURE,236,1452,000160000746
WO-2164037,ASSET-00786,Preventive,,0,,000160000746
WO-2164038,ASSET-00787,Preventive,,0,,000160000747
WO-2164039,ASSET-00787,Preventive,,0,,000160000747
WO-2164040,ASSET-00787,Preventive,,0,,000160000747
WO-2164041,ASSET-00788,Corrective,BELT-FAILURE,160,948,000160000748
WO-2164042,ASSET-00788,Preventive,,0,,000160000748
WO-2164043,ASSET-00789,Emergency,CALIBRATION-DRIFT,405,1892,000160000749
WO-2164044,ASSET-00789,Preventive,,0,,000160000749
WO-2164045,ASSET-00789,Corrective,MOTOR-BURNOUT,83,1334,000160000749
WO-2164046,ASSET-00789,Corrective,SPINDLE-SEIZURE,127,424,000160000749
WO-2164047,ASSET-00789,Preventive,,0,,000160000749
WO-2164048,ASSET-00790,Preventive,,0,,000160000750
WO-2164049,ASSET-00790,Preventive,,0,,000160000750
WO-2164050,ASSET-00790,Emergency,CALIBRATION-DRIFT,109,794,000160000750
WO-2164051,ASSET-00790,Preventive,,0,,000160000750
WO-2164052,ASSET-00790,Preventive,,0,,000160000750
WO-2164053,ASSET-00791,Preventive,,0,,000160000751
WO-2164054,ASSET-00791,Preventive,,0,,000160000751
WO-2164055,ASSET-00791,Corrective,SPINDLE-SEIZURE,136,675,000160000751
WO-2164056,ASSET-00791,Corrective,CONTROLLER-FAULT,30,820,000160000751
WO-2164057,ASSET-00791,Preventive,,0,,000160000751
WO-2164058,ASSET-00792,Preventive,,0,,000160000752
WO-2164059,ASSET-00792,Emergency,CALIBRATION-DRIFT,253,410,000160000752
WO-2164060,ASSET-00792,Emergency,DIE-WEAR,287,334,000160000752
WO-2164061,ASSET-00792,Preventive,,0,,000160000752
WO-2164062,ASSET-00792,Preventive,,0,,000160000752
WO-2164063,ASSET-00792,Corrective,CONTROLLER-FAULT,121,717,000160000752
WO-2164064,ASSET-00793,Preventive,,0,,000160000753
WO-2164065,ASSET-00793,Preventive,,0,,000160000753
WO-2164066,ASSET-00793,Preventive,,0,,000160000753
WO-2164067,ASSET-00793,Corrective,CALIBRATION-DRIFT,129,430,000160000753
WO-2164068,ASSET-00794,Preventive,,0,,000160000754
WO-2164069,ASSET-00794,Corrective,CALIBRATION-DRIFT,100,1518,000160000754
WO-2164070,ASSET-00794,Corrective,SPINDLE-SEIZURE,166,216,000160000754
WO-2164071,ASSET-00795,Corrective,MOTOR-BURNOUT,214,785,000160000755
WO-2164072,ASSET-00795,Corrective,BELT-FAILURE,176,849,000160000755
WO-2164073,ASSET-00795,Preventive,,0,,000160000755
WO-2164074,ASSET-00795,Emergency,MOTOR-BURNOUT,89,226,000160000755
WO-2164075,ASSET-00795,Preventive,,0,,000160000755
WO-2164076,ASSET-00795,Corrective,CALIBRATION-DRIFT,71,870,000160000755
WO-2164077,ASSET-00796,Preventive,,0,,000160000756
WO-2164078,ASSET-00796,Preventive,,0,,000160000756
WO-2164079,ASSET-00796,Corrective,BEARING-FAILURE,49,710,000160000756
WO-2164080,ASSET-00796,Corrective,DIE-WEAR,163,615,000160000756
WO-2164081,ASSET-00796,Corrective,BEARING-FAILURE,209,290,000160000756
WO-2164082,ASSET-00796,Preventive,,0,,000160000756
WO-2164083,ASSET-00796,Corrective,DIE-WEAR,217,927,000160000756
WO-2164084,ASSET-00797,Preventive,,0,,000160000757
WO-2164085,ASSET-00797,Preventive,,0,,000160000757
WO-2164086,ASSET-00797,Preventive,,0,,000160000757
WO-2164087,ASSET-00797,Preventive,,0,,000160000757
WO-2164088,ASSET-00798,Preventive,,0,,000160000758
WO-2164089,ASSET-00798,Preventive,,0,,000160000758
WO-2164090,ASSET-00799,Preventive,,0,,000160000759
WO-2164091,ASSET-00799,Corrective,MOTOR-BURNOUT,107,962,000160000759
WO-2164092,ASSET-00799,Corrective,CALIBRATION-DRIFT,56,1263,000160000759
WO-2164093,ASSET-00799,Preventive,,0,,000160000759
WO-2164094,ASSET-00799,Corrective,CONTROLLER-FAULT,51,1593,000160000759
WO-2164095,ASSET-00799,Preventive,,0,,000160000759
WO-2164096,ASSET-00799,Preventive,,0,,000160000759
WO-2164097,ASSET-00800,Emergency,BEARING-FAILURE,206,1202,000160000760
WO-2164098,ASSET-00801,Preventive,,0,,000160000761
WO-2164099,ASSET-00801,Preventive,,0,,000160000761
WO-2164100,ASSET-00801,Preventive,,0,,000160000761
WO-2164101,ASSET-00801,Corrective,MOTOR-BURNOUT,199,329,000160000761
WO-2164102,ASSET-00801,Preventive,,0,,000160000761
WO-2164103,ASSET-00802,Preventive,,0,,000160000762
WO-2164104,ASSET-00802,Preventive,,0,,000160000762
WO-2164105,ASSET-00802,Emergency,BELT-FAILURE,152,311,000160000762
WO-2164106,ASSET-00803,Preventive,,0,,000160000763
WO-2164107,ASSET-00803,Corrective,CONTROLLER-FAULT,39,918,000160000763
WO-2164108,ASSET-00804,Preventive,,0,,000160000764
WO-2164109,ASSET-00804,Corrective,BEARING-FAILURE,38,358,000160000764
WO-2164110,ASSET-00805,Emergency,MOTOR-BURNOUT,466,1958,000160000765
WO-2164111,ASSET-00805,Corrective,SPINDLE-SEIZURE,189,919,000160000765
WO-2164112,ASSET-00805,Preventive,,0,,000160000765
WO-2164113,ASSET-00805,Corrective,BEARING-FAILURE,40,1851,000160000765
WO-2164114,ASSET-00805,Corrective,DIE-WEAR,76,718,000160000765
WO-2164115,ASSET-00805,Preventive,,0,,000160000765
WO-2164116,ASSET-00805,Corrective,CONTROLLER-FAULT,186,1947,000160000765
WO-2164117,ASSET-00806,Preventive,,0,,000160000766
WO-2164118,ASSET-00806,Preventive,,0,,000160000766
WO-2164119,ASSET-00806,Preventive,,0,,000160000766
WO-2164120,ASSET-00806,Preventive,,0,,000160000766
WO-2164121,ASSET-00806,Preventive,,0,,000160000766
WO-2164122,ASSET-00806,Corrective,HYDRAULIC-LEAK,190,1385,000160000766
WO-2164123,ASSET-00806,Corrective,DIE-WEAR,135,1804,000160000766
WO-2164124,ASSET-00807,Emergency,CALIBRATION-DRIFT,394,980,000160000767
WO-2164125,ASSET-00807,Corrective,HYDRAULIC-LEAK,147,1222,000160000767
WO-2164126,ASSET-00808,Preventive,,0,,000160000768
WO-2164127,ASSET-00809,Preventive,,0,,000160000769
WO-2164128,ASSET-00809,Corrective,CALIBRATION-DRIFT,82,1339,000160000769
WO-2164129,ASSET-00809,Preventive,,0,,000160000769
WO-2164130,ASSET-00809,Corrective,SENSOR-FAULT,117,909,000160000769
WO-2164131,ASSET-00810,Preventive,,0,,000160000770
WO-2164132,ASSET-00810,Corrective,BEARING-FAILURE,171,791,000160000770
WO-2164133,ASSET-00810,Preventive,,0,,000160000770
WO-2164134,ASSET-00810,Preventive,,0,,000160000770
WO-2164135,ASSET-00811,Preventive,,0,,000160000771
WO-2164136,ASSET-00811,Corrective,MOTOR-BURNOUT,184,1356,000160000771
WO-2164137,ASSET-00811,Preventive,,0,,000160000771
WO-2164138,ASSET-00811,Corrective,DIE-WEAR,215,284,000160000771
WO-2164139,ASSET-00811,Preventive,,0,,000160000771
WO-2164140,ASSET-00812,Preventive,,0,,000160000772
WO-2164141,ASSET-00812,Preventive,,0,,000160000772
WO-2164142,ASSET-00812,Corrective,HYDRAULIC-LEAK,57,1528,000160000772
WO-2164143,ASSET-00812,Emergency,BEARING-FAILURE,130,1628,000160000772
WO-2164144,ASSET-00812,Corrective,BEARING-FAILURE,144,1592,000160000772
WO-2164145,ASSET-00812,Corrective,CALIBRATION-DRIFT,54,585,000160000772
WO-2164146,ASSET-00813,Preventive,,0,,000160000773
WO-2164147,ASSET-00813,Preventive,,0,,000160000773
WO-2164148,ASSET-00813,Preventive,,0,,000160000773
WO-2164149,ASSET-00813,Preventive,,0,,000160000773
WO-2164150,ASSET-00813,Emergency,HYDRAULIC-LEAK,263,1613,000160000773
WO-2164151,ASSET-00813,Corrective,SPINDLE-SEIZURE,170,700,000160000773
WO-2164152,ASSET-00814,Corrective,BELT-FAILURE,170,509,000160000774
WO-2164153,ASSET-00814,Corrective,CALIBRATION-DRIFT,39,1306,000160000774
WO-2164154,ASSET-00815,Preventive,,0,,000160000775
WO-2164155,ASSET-00815,Preventive,,0,,000160000775
WO-2164156,ASSET-00815,Preventive,,0,,000160000775
