WO_Number,Asset_ID,MaintenanceType,Failure_Reason,Downtime_Min,MTBF_Hrs,ERP_Asset_Ref
WO-2012415,ASSET-00478,Preventive,,0,,000010000465
WO-2012416,ASSET-00479,Corrective,CALIBRATION-DRIFT,158,367,000010000466
WO-2012417,ASSET-00479,Preventive,,0,,000010000466
WO-2012418,ASSET-00479,Preventive,,0,,000010000466
WO-2012419,ASSET-00480,Preventive,,0,,000010000467
WO-2012420,ASSET-00480,Preventive,,0,,000010000467
WO-2012421,ASSET-00481,Corrective,BEARING-FAILURE,143,1555,000010000468
WO-2012422,ASSET-00481,Emergency,HYDRAULIC-LEAK,135,1381,000010000468
WO-2012423,ASSET-00481,Corrective,CALIBRATION-DRIFT,56,503,000010000468
WO-2012424,ASSET-00481,Preventive,,0,,000010000468
WO-2012425,ASSET-00481,Preventive,,0,,000010000468
WO-2012426,ASSET-00482,Preventive,,0,,000010000469
WO-2012427,ASSET-00482,Emergency,BEARING-FAILURE,514,1012,000010000469
WO-2012428,ASSET-00482,Preventive,,0,,000010000469
WO-2012429,ASSET-00482,Preventive,,0,,000010000469
WO-2012430,ASSET-00483,Corrective,SENSOR-FAULT,140,489,000010000470
WO-2012431,ASSET-00483,Preventive,,0,,000010000470
WO-2012432,ASSET-00483,Corrective,CALIBRATION-DRIFT,227,1785,000010000470
WO-2012433,ASSET-00483,Preventive,,0,,000010000470
WO-2012434,ASSET-00483,Preventive,,0,,000010000470
WO-2012435,ASSET-00483,Corrective,MOTOR-BURNOUT,196,1973,000010000470
WO-2012436,ASSET-00483,Preventive,,0,,000010000470
WO-2012437,ASSET-00484,Preventive,,0,,000010000471
WO-2012438,ASSET-00484,Corrective,SENSOR-FAULT,180,937,000010000471
WO-2012439,ASSET-00484,Preventive,,0,,000010000471
WO-2012440,ASSET-00485,Preventive,,0,,000010000472
WO-2012441,ASSET-00485,Preventive,,0,,000010000472
WO-2012442,ASSET-00485,Corrective,DIE-WEAR,155,1425,000010000472
WO-2012443,ASSET-00485,Corrective,CONTROLLER-FAULT,199,952,000010000472
WO-2012444,ASSET-00486,Preventive,,0,,000010000473
WO-2012445,ASSET-00486,Corrective,MOTOR-BURNOUT,117,1026,000010000473
WO-2012446,ASSET-00486,Corrective,SPINDLE-SEIZURE,104,556,000010000473
WO-2012447,ASSET-00486,Preventive,,0,,000010000473
WO-2012448,ASSET-00487,Preventive,,0,,000010000474
WO-2012449,ASSET-00487,Preventive,,0,,000010000474
WO-2012450,ASSET-00487,Preventive,,0,,000010000474
WO-2012451,ASSET-00487,Emergency,CONTROLLER-FAULT,338,262,000010000474
WO-2012452,ASSET-00487,Preventive,,0,,000010000474
WO-2012453,ASSET-00487,Preventive,,0,,000010000474
WO-2012454,ASSET-00488,Preventive,,0,,000010000475
WO-2012455,ASSET-00488,Corrective,DIE-WEAR,48,407,000010000475
WO-2012456,ASSET-00488,Preventive,,0,,000010000475
WO-2012457,ASSET-00488,Preventive,,0,,000010000475
WO-2012458,ASSET-00488,Preventive,,0,,000010000475
WO-2012459,ASSET-00488,Preventive,,0,,000010000475
WO-2012460,ASSET-00488,Preventive,,0,,000010000475
WO-2012461,ASSET-00489,Preventive,,0,,000010000476
WO-2012462,ASSET-00489,Corrective,SENSOR-FAULT,205,879,000010000476
WO-2012463,ASSET-00489,Preventive,,0,,000010000476
WO-2012464,ASSET-00489,Preventive,,0,,000010000476
WO-2012465,ASSET-00489,Corrective,MOTOR-BURNOUT,112,1016,000010000476
WO-2012466,ASSET-00489,Corrective,MOTOR-BURNOUT,121,839,000010000476
WO-2012467,ASSET-00490,Preventive,,0,,000010000477
WO-2012468,ASSET-00490,Corrective,HYDRAULIC-LEAK,195,1672,000010000477
WO-2012469,ASSET-00490,Preventive,,0,,000010000477
WO-2012470,ASSET-00490,Corrective,SENSOR-FAULT,115,1336,000010000477
WO-2012471,ASSET-00490,Preventive,,0,,000010000477
WO-2012472,ASSET-00490,Corrective,HYDRAULIC-LEAK,168,1547,000010000477
WO-2012473,ASSET-00490,Preventive,,0,,000010000477
WO-2012474,ASSET-00490,Corrective,HYDRAULIC-LEAK,54,1628,000010000477
WO-2012475,ASSET-00490,Preventive,,0,,000010000477
WO-2012476,ASSET-00491,Corrective,HYDRAULIC-LEAK,159,562,000010000478
WO-2012477,ASSET-00491,Preventive,,0,,000010000478
WO-2012478,ASSET-00491,Preventive,,0,,000010000478
WO-2012479,ASSET-00491,Preventive,,0,,000010000478
WO-2012480,ASSET-00491,Emergency,CALIBRATION-DRIFT,61,1441,000010000478
WO-2012481,ASSET-00491,Corrective,MOTOR-BURNOUT,204,1360,000010000478
WO-2012482,ASSET-00491,Preventive,,0,,000010000478
WO-2012483,ASSET-00491,Preventive,,0,,000010000478
WO-2012484,ASSET-00491,Preventive,,0,,000010000478
WO-2012485,ASSET-00491,Preventive,,0,,000010000478
WO-2012486,ASSET-00492,Corrective,HYDRAULIC-LEAK,191,284,000010000479
WO-2012487,ASSET-00492,Emergency,PNEUMATIC-LEAK,485,1856,000010000479
WO-2012488,ASSET-00492,Preventive,,0,,000010000479
WO-2012489,ASSET-00492,Corrective,SPINDLE-SEIZURE,158,1003,000010000479
WO-2012490,ASSET-00492,Preventive,,0,,000010000479
WO-2012491,ASSET-00493,Preventive,,0,,000010000480
WO-2012492,ASSET-00493,Preventive,,0,,000010000480
WO-2012493,ASSET-00493,Preventive,,0,,000010000480
WO-2012494,ASSET-00494,Preventive,,0,,000010000481
WO-2012495,ASSET-00494,Corrective,CALIBRATION-DRIFT,69,1301,000010000481
WO-2012496,ASSET-00494,Corrective,CONTROLLER-FAULT,51,1069,000010000481
WO-2012497,ASSET-00494,Corrective,DIE-WEAR,140,1752,000010000481
WO-2012498,ASSET-00495,Preventive,,0,,000010000482
WO-2012499,ASSET-00495,Preventive,,0,,000010000482
WO-2012500,ASSET-00495,Preventive,,0,,000010000482
WO-2012501,ASSET-00496,Corrective,PNEUMATIC-LEAK,109,965,000010000483
WO-2012502,ASSET-00496,Preventive,,0,,000010000483
WO-2012503,ASSET-00496,Preventive,,0,,000010000483
WO-2012504,ASSET-00496,Corrective,SPINDLE-SEIZURE,51,325,000010000483
WO-2012505,ASSET-00496,Corrective,CONTROLLER-FAULT,81,699,000010000483
WO-2012506,ASSET-00497,Preventive,,0,,000010000484
WO-2012507,ASSET-00497,Emergency,SENSOR-FAULT,516,1171,000010000484
WO-2012508,ASSET-00497,Corrective,SPINDLE-SEIZURE,215,279,000010000484
WO-2012509,ASSET-00497,Corrective,SPINDLE-SEIZURE,101,1367,000010000484
WO-2012510,ASSET-00497,Preventive,,0,,000010000484
WO-2012511,ASSET-00497,Corrective,HYDRAULIC-LEAK,179,1034,000010000484
WO-2012512,ASSET-00497,Corrective,BELT-FAILURE,225,1324,000010000484
WO-2012513,ASSET-00498,Corrective,CONTROLLER-FAULT,166,848,000010000485
WO-2012514,ASSET-00498,Preventive,,0,,000010000485
WO-2012515,ASSET-00498,Corrective,SENSOR-FAULT,189,391,000010000485
WO-2012516,ASSET-00498,Corrective,HYDRAULIC-LEAK,176,837,000010000485
WO-2012517,ASSET-00498,Preventive,,0,,000010000485
WO-2012518,ASSET-00498,Corrective,SENSOR-FAULT,41,468,000010000485
WO-2012519,ASSET-00498,Emergency,BEARING-FAILURE,553,1361,000010000485
WO-2012520,ASSET-00499,Preventive,,0,,000010000486
WO-2012521,ASSET-00499,Preventive,,0,,000010000486
WO-2012522,ASSET-00499,Emergency,DIE-WEAR,119,1497,000010000486
WO-2012523,ASSET-00499,Preventive,,0,,000010000486
WO-2012524,ASSET-00499,Emergency,HYDRAULIC-LEAK,99,780,000010000486
WO-2012525,ASSET-00499,Preventive,,0,,000010000486
WO-2012526,ASSET-00500,Preventive,,0,,000010000487
WO-2012527,ASSET-00500,Corrective,CONTROLLER-FAULT,133,234,000010000487
WO-2012528,ASSET-00500,Preventive,,0,,000010000487
WO-2012529,ASSET-00500,Preventive,,0,,000010000487
WO-2012530,ASSET-00500,Preventive,,0,,000010000487
WO-2012531,ASSET-00501,Preventive,,0,,000010000488
WO-2012532,ASSET-00501,Emergency,SPINDLE-SEIZURE,368,388,000010000488
WO-2012533,ASSET-00501,Preventive,,0,,000010000488
WO-2012534,ASSET-00501,Corrective,SENSOR-FAULT,81,1123,000010000488
WO-2012535,ASSET-00502,Corrective,BELT-FAILURE,197,759,000010000489
WO-2012536,ASSET-00502,Preventive,,0,,000010000489
WO-2012537,ASSET-00502,Corrective,MOTOR-BURNOUT,106,1357,000010000489
WO-2012538,ASSET-00502,Preventive,,0,,000010000489
WO-2012539,ASSET-00502,Corrective,CALIBRATION-DRIFT,186,1035,000010000489
WO-2012540,ASSET-00502,Emergency,PNEUMATIC-LEAK,136,710,000010000489
WO-2012541,ASSET-00502,Preventive,,0,,000010000489
WO-2012542,ASSET-00503,Preventive,,0,,000010000490
WO-2012543,ASSET-00503,Corrective,SPINDLE-SEIZURE,181,1306,000010000490
WO-2012544,ASSET-00503,Corrective,PNEUMATIC-LEAK,220,846,000010000490
WO-2012545,ASSET-00503,Preventive,,0,,000010000490
WO-2012546,ASSET-00504,Preventive,,0,,000010000491
WO-2012547,ASSET-00504,Corrective,PNEUMATIC-LEAK,40,625,000010000491
WO-2012548,ASSET-00504,Emergency,SPINDLE-SEIZURE,439,489,000010000491
WO-2012549,ASSET-00504,Preventive,,0,,000010000491
WO-2012550,ASSET-00504,Corrective,HYDRAULIC-LEAK,90,291,000010000491
WO-2012551,ASSET-00504,Emergency,PNEUMATIC-LEAK,385,790,000010000491
WO-2012552,ASSET-00505,Preventive,,0,,000010000492
WO-2012553,ASSET-00505,Preventive,,0,,000010000492
WO-2012554,ASSET-00505,Corrective,CALIBRATION-DRIFT,79,633,000010000492
WO-2012555,ASSET-00505,Preventive,,0,,000010000492
WO-2012556,ASSET-00505,Preventive,,0,,000010000492
WO-2012557,ASSET-00505,Preventive,,0,,000010000492
WO-2012558,ASSET-00505,Preventive,,0,,000010000492
WO-2012559,ASSET-00506,Preventive,,0,,000010000493
WO-2012560,ASSET-00506,Preventive,,0,,000010000493
WO-2012561,ASSET-00506,Corrective,PNEUMATIC-LEAK,235,1228,000010000493
WO-2012562,ASSET-00506,Corrective,CALIBRATION-DRIFT,210,1762,000010000493
WO-2012563,ASSET-00506,Preventive,,0,,000010000493
WO-2012564,ASSET-00506,Corrective,DIE-WEAR,178,1999,000010000493
WO-2012565,ASSET-00506,Preventive,,0,,000010000493
WO-2012566,ASSET-00507,Corrective,PNEUMATIC-LEAK,134,803,000010000494
WO-2012567,ASSET-00507,Corrective,HYDRAULIC-LEAK,188,760,000010000494
WO-2012568,ASSET-00507,Preventive,,0,,000010000494
WO-2012569,ASSET-00508,Preventive,,0,,000010000495
WO-2012570,ASSET-00508,Preventive,,0,,000010000495
WO-2012571,ASSET-00508,Corrective,SENSOR-FAULT,60,1550,000010000495
WO-2012572,ASSET-00508,Preventive,,0,,000010000495
WO-2012573,ASSET-00509,Corrective,DIE-WEAR,194,1086,000010000496
WO-2012574,ASSET-00509,Preventive,,0,,000010000496
WO-2012575,ASSET-00510,Emergency,BEARING-FAILURE,348,415,000010000497
WO-2012576,ASSET-00510,Preventive,,0,,000010000497
WO-2012577,ASSET-00510,Preventive,,0,,000010000497
WO-2012578,ASSET-00510,Preventive,,0,,000010000497
WO-2012579,ASSET-00510,Preventive,,0,,000010000497
WO-2012580,ASSET-00510,Preventive,,0,,000010000497
WO-2012581,ASSET-00511,Corrective,SENSOR-FAULT,32,1390,000010000498
WO-2012582,ASSET-00511,Preventive,,0,,000010000498
WO-2012583,ASSET-00511,Corrective,BEARING-FAILURE,32,1678,000010000498
WO-2012584,ASSET-00511,Emergency,HYDRAULIC-LEAK,560,735,000010000498
WO-2012585,ASSET-00512,Preventive,,0,,000010000499
WO-2012586,ASSET-00513,Preventive,,0,,000010000501
WO-2012587,ASSET-00513,Emergency,PNEUMATIC-LEAK,71,409,000010000501
WO-2012588,ASSET-00513,Preventive,,0,,000010000501
WO-2012589,ASSET-00513,Preventive,,0,,000010000501
WO-2012590,ASSET-00513,Preventive,,0,,000010000501
WO-2012591,ASSET-00513,Preventive,,0,,000010000501
WO-2012592,ASSET-00513,Emergency,SPINDLE-SEIZURE,292,879,000010000501
WO-2012593,ASSET-00514,Preventive,,0,,000010000502
WO-2012594,ASSET-00514,Corrective,SPINDLE-SEIZURE,205,957,000010000502
WO-2012595,ASSET-00514,Emergency,CONTROLLER-FAULT,568,1808,000010000502
WO-2012596,ASSET-00514,Preventive,,0,,000010000502
WO-2012597,ASSET-00514,Corrective,HYDRAULIC-LEAK,196,913,000010000502
WO-2012598,ASSET-00514,Corrective,PNEUMATIC-LEAK,212,212,000010000502
WO-2012599,ASSET-00515,Emergency,MOTOR-BURNOUT,144,1475,000010000503
WO-2012600,ASSET-00515,Emergency,BELT-FAILURE,520,959,000010000503
WO-2012601,ASSET-00515,Preventive,,0,,000010000503
WO-2012602,ASSET-00515,Corrective,SPINDLE-SEIZURE,232,476,000010000503
WO-2012603,ASSET-00515,Preventive,,0,,000010000503
WO-2012604,ASSET-00515,Corrective,HYDRAULIC-LEAK,219,664,000010000503
WO-2012605,ASSET-00516,Corrective,BEARING-FAILURE,88,234,000010000504
WO-2012606,ASSET-00516,Preventive,,0,,000010000504
WO-2012607,ASSET-00516,Corrective,SPINDLE-SEIZURE,50,1685,000010000504
WO-2012608,ASSET-00516,Corrective,SPINDLE-SEIZURE,230,1358,000010000504
WO-2012609,ASSET-00516,Preventive,,0,,000010000504
WO-2012610,ASSET-00516,Preventive,,0,,000010000504
WO-2012611,ASSET-00516,Preventive,,0,,000010000504
WO-2012612,ASSET-00516,Preventive,,0,,000010000504
WO-2012613,ASSET-00517,Emergency,PNEUMATIC-LEAK,203,530,000010000505
WO-2012614,ASSET-00517,Preventive,,0,,000010000505
WO-2012615,ASSET-00517,Preventive,,0,,000010000505
WO-2012616,ASSET-00517,Corrective,BEARING-FAILURE,239,384,000010000505
WO-2012617,ASSET-00517,Preventive,,0,,000010000505
WO-2012618,ASSET-00517,Preventive,,0,,000010000505
WO-2012619,ASSET-00517,Emergency,CALIBRATION-DRIFT,280,1261,000010000505
WO-2012620,ASSET-00518,Preventive,,0,,000010000506
WO-2012621,ASSET-00518,Corrective,SENSOR-FAULT,199,1838,000010000506
WO-2012622,ASSET-00518,Preventive,,0,,000010000506
WO-2012623,ASSET-00518,Preventive,,0,,000010000506
WO-2012624,ASSET-00518,Preventive,,0,,000010000506
WO-2012625,ASSET-00518,Corrective,BELT-FAILURE,177,1904,000010000506
WO-2012626,ASSET-00518,Corrective,DIE-WEAR,238,1341,000010000506
